"","Dist","Prop","PMean","PMedian","Pdiff","GMean","GMedian","Gdiff","n"
"3714","Cayley",0.04,0.0401717331768143,0.0544079931790591,-0.0142362600022448,0.0474883635194753,0.0499328511507896,-0.0024444876313143,300
"3715","Cayley",0.05,0.0304394577585364,0.0564917921580181,-0.0260523343994817,0.0288179221159994,0.0473048539691812,-0.0184869318531818,300
"3716","Cayley",0.06,0.0109645377955011,0.0211027942293558,-0.0101382564338547,0.0367406663490056,0.0317460679760691,0.0049945983729365,300
"3717","Cayley",0.0566666666666667,0.0638461367304369,0.0641968377639322,-0.000350701033495299,0.0687300506307131,0.065555300654926,0.00317474997578709,300
"3718","Cayley",0.0366666666666667,0.0705474410749881,0.0776676414635826,-0.0071202003885945,0.0685845220733296,0.0726457262028946,-0.004061204129565,300
"3719","Cayley",0.0433333333333333,0.161808498174541,0.210200529043136,-0.048392030868595,0.118183620729638,0.16287013212407,-0.044686511394432,300
"3720","Cayley",0.0666666666666667,0.097133457486502,0.106218211166528,-0.00908475368002601,0.0821581358196452,0.0928962018366041,-0.0107380660169589,300
"3721","Cayley",0.0666666666666667,0.075384312682614,0.0979640998562501,-0.0225797871736361,0.080216178254253,0.0793935454196427,0.000822632834610301,300
"3722","Cayley",0.05,0.104929169269438,0.131810453427256,-0.026881284157818,0.0963381761464209,0.10831214245915,-0.0119739663127291,300
"3723","Cayley",0.0433333333333333,0.0478123524620635,0.0585954164767532,-0.0107830640146897,0.050692329108384,0.054570557806614,-0.00387822869823001,300
"3724","Cayley",0.0566666666666667,0.0840286877065342,0.0780272520989512,0.006001435607583,0.0884392167359213,0.0800791525669955,0.00836006416892579,300
"3725","Cayley",0.0766666666666667,0.0528271309939929,0.0763642859919193,-0.0235371549979264,0.0441657633352039,0.0620871964590196,-0.0179214331238157,300
"3726","Cayley",0.06,0.0222495220904002,0.0180278037227725,0.0042217183676277,0.020799992084147,0.0145053742957754,0.0062946177883716,300
"3727","Cayley",0.0433333333333333,0.0919513439713242,0.104682254953281,-0.0127309109819568,0.0740402841668672,0.0860863819123225,-0.0120460977454553,300
"3728","Cayley",0.0433333333333333,0.0438912055243866,0.0885105485605998,-0.0446193430362132,0.0234484451166256,0.0591831483198631,-0.0357347032032375,300
"3729","Cayley",0.0666666666666667,0.0737442712711021,0.0916779897721655,-0.0179337185010634,0.0627406732504753,0.0787538484548774,-0.0160131752044021,300
"3730","Cayley",0.0633333333333333,0.074132535271577,0.0984214348073774,-0.0242888995358004,0.0476401918841979,0.070118095728424,-0.0224779038442261,300
"3731","Cayley",0.06,0.0958692283412718,0.0694279760397447,0.0264412523015271,0.0906901682786224,0.0742815563400847,0.0164086119385377,300
"3732","Cayley",0.0466666666666667,0.085644858445681,0.0765383313558566,0.0091065270898244,0.0650592900153978,0.0639909081071359,0.0010683819082619,300
"3733","Cayley",0.07,0.139571586839317,0.166724237833293,-0.027152650993976,0.139923655439219,0.149925596231421,-0.010001940792202,300
"3734","Cayley",0.06,0.0976646255666113,0.100748035232892,-0.00308340966628069,0.0889429893282918,0.0897463423685701,-0.000803353040278301,300
"3735","Cayley",0.0566666666666667,0.073593072529586,0.112944096737673,-0.039351024208087,0.0709465323687079,0.0945166696965556,-0.0235701373278477,300
"3736","Cayley",0.07,0.107251169444223,0.103378669561703,0.00387249988252,0.104869903416037,0.0989388278114657,0.0059310756045713,300
"3737","Cayley",0.06,0.0414353068735148,0.02438199645672,0.0170533104167948,0.0495963516402898,0.0251568936096187,0.0244394580306711,300
"3738","Cayley",0.0333333333333333,0.0873682349374191,0.0996784361994969,-0.0123102012620778,0.0768157610268927,0.0873267123864973,-0.0105109513596046,300
"3739","Cayley",0.0433333333333333,0.0964685972569174,0.14394884725876,-0.0474802500018426,0.0850093195731356,0.117556452293597,-0.0325471327204614,300
"3740","Cayley",0.0733333333333333,0.119222376679915,0.157205285379602,-0.037982908699687,0.0902622287163222,0.127962620165357,-0.0377003914490348,300
"3741","Cayley",0.05,0.0880156744986707,0.151831873544249,-0.0638161990455783,0.0382977173096585,0.106803331433387,-0.0685056141237285,300
"3742","Cayley",0.0466666666666667,0.049299554415812,0.0265582286427418,0.0227413257730702,0.0542783054719862,0.0356243833005759,0.0186539221714103,300
"3743","Cayley",0.0433333333333333,0.0763868507313825,0.12158007487291,-0.0451932241415275,0.0654717391529547,0.0967387942071916,-0.0312670550542369,300
"3744","Cayley",0.06,0.0499703267694223,0.0622521513953983,-0.012281824625976,0.0467220481060668,0.0398252347294298,0.006896813376637,300
"3745","Cayley",0.0466666666666667,0.0574875779989102,0.0903220697990394,-0.0328344918001292,0.0306430789800035,0.0619196620824166,-0.0312765831024131,300
"3746","Cayley",0.0366666666666667,0.0749231937038578,0.0931506358725901,-0.0182274421687323,0.0673533019983933,0.0707486763751072,-0.0033953743767139,300
"3747","Cayley",0.0666666666666667,0.0860117784103843,0.113626018714938,-0.0276142403045537,0.0540756817460939,0.0874033128440344,-0.0333276310979405,300
"3748","Cayley",0.0466666666666667,0.0934789810236136,0.142224124656025,-0.0487451436324114,0.0591600489660724,0.105132790294069,-0.0459727413279966,300
"3749","Cayley",0.08,0.110847457638707,0.0856707163311397,0.0251767413075673,0.104963074262875,0.0832567876994409,0.0217062865634341,300
"3750","Cayley",0.0566666666666667,0.0737031739376317,0.0860233468471234,-0.0123201729094917,0.0664329288948751,0.074600739936267,-0.00816781104139189,300
"3751","Cayley",0.0433333333333333,0.109899268490058,0.10277396327276,0.007125305217298,0.113872211683673,0.105342438520137,0.00852977316353599,300
"3752","Cayley",0.07,0.124120868828374,0.141992414572869,-0.017871545744495,0.099550403378989,0.118793513775786,-0.019243110396797,300
"3753","Cayley",0.06,0.0803125152046384,0.0348547921229203,0.0454577230817181,0.0845101383409196,0.0530099791408789,0.0315001592000407,300
"3754","Cayley",0.0466666666666667,0.0659103692089477,0.0944516365897269,-0.0285412673807792,0.0622690338593991,0.083414144788536,-0.0211451109291369,300
"3755","Cayley",0.0466666666666667,0.0751825925482798,0.0991774191871371,-0.0239948266388573,0.0528229056024614,0.0787890300568824,-0.025966124454421,300
"3756","Cayley",0.03,0.0785581947951963,0.115307715410441,-0.0367495206152447,0.0672965675006294,0.0989706050646074,-0.031674037563978,300
"3757","Cayley",0.05,0.00600748112279862,0.0241227483289446,-0.018115267206146,0.0152856870585882,0.0224408966253021,-0.0071552095667139,300
"3758","Cayley",0.0533333333333333,0.0526245710980649,0.107694088293708,-0.0550695171956431,0.0437479587497122,0.0618102529800728,-0.0180622942303606,300
"3759","Cayley",0.05,0.106840394989431,0.0952275414591018,0.0116128535303292,0.100633895197797,0.0913751201527315,0.0092587750450655,300
"3760","Cayley",0.0433333333333333,0.0905047114136922,0.0944856907802281,-0.00398097936653591,0.0899663604153289,0.0905463031827196,-0.000579942767390693,300
"3761","Cayley",0.0766666666666667,0.100668701390518,0.102508450068871,-0.00183974867835299,0.0893607378753682,0.093725987250987,-0.0043652493756188,300
"3762","Cayley",0.05,0.105046507676153,0.121197629684577,-0.016151122008424,0.0828777971028623,0.10243305777024,-0.0195552606673777,300
